0.707786295316728,0.706740623742355,0.640167743572513,0.541384561796968,0.610264913356378,0.716658837437399,0.574234075730258,0,0.913191750069064,0.813455790479047,0.782330676811241,0.771243605399871,0.925242783276566,0,0.908825482785303,0.684344699301989,0,0.880631176467187,0.698994737024934,0.592861653610276,0.71752444793166,0.749855620373398,0.548080997264123,0,0.772532010069459,0.695989705074057,0.750942175989477,0,0
0.611232680258659,0.625153819586758,0,0,0.661426594181628,0,0.439716341821401,0.713292236263723,0.744591347278054,0.626095369657108,0.190553148813183,0.860463419277317,0.690094856873423,0,0.851863182308186,0.466767425397519,0,0.592390497440904,0.566601125205895,0.563154512553329,0.543077924006088,0.482857960623861,0.555616391364814,0.578082324762874,0.663062068274273,0.594985007756937,0.5953779244778,0,0
0.673043491461301,0.632902325659998,0,0.605197013359597,0.662129533218723,0,0.52535070612646,0,0.933707862252449,0.76579965260968,0.516811830410219,0.819024803478026,0.936960809980247,0,0.871129530902688,0.574199913167784,0,0.643230638313065,0.690403324408428,0.567975507966446,0.619233631731157,0.578373009069561,0.638158654022253,0.680217616757136,0.859141118251748,0.611175195195076,0,0,0
0.759909254245807,0.647796945463485,0,0.591394334690737,0.657547825888452,0,0.557655169349679,0,0.950296494966337,0.792642676993999,0.662513040297879,0.813257814415512,0.991274769573319,0,0.866278951559955,0.675091788487789,0,0.747013843459161,0.760326510436376,0.562440547458713,0.663414354273884,0.779301756518709,0.782683306576678,0,0.861661692156905,0.631022831085389,0,0,0
0.545245916012023,0.590426065365405,0,0,0.580817851432307,0,0,0.702959876650107,0.808470934878261,0.581562935512453,0.414872391222512,0.833597703830066,0.704992889733422,0.610254038330223,0.680032178015096,0.403007398375632,0,0.77837738509874,0.544731291044943,0.689163822978492,0.595820515860087,0.444905822682179,0.394423236094179,0,0.745332164815118,0.550826856973637,0,0,0
0.691502912170337,0.678492520748809,0,0.580053449518614,0.697690428756423,0.754028933439583,0.547514690911653,0,0.83336992097737,0.666876182258663,0.391312707516282,0.877533274518593,0,0,0.882764465658684,0,0,0.793231124722065,0,0,0.640612338579709,0.588506918988951,0.479419261585147,0.976295284467853,0.741702418627141,0.595545025063915,0,0,0
0.419712133127438,0.547620578005779,0,0.851620929431354,0,0.404816472154614,0.576400898417552,0.404058086186203,0,0.530280469462995,0.475064213151908,0.605625957597774,0,0,0,0.176089766276613,0.176361358113786,0.738366893023271,0.246731415637676,0.392074677928011,0.751005991513483,0,0.287913640440552,0,0,0.331569727343217,0.587729286582162,0,0
0.601463741307789,0.576506450255972,0.57993476064003,0.856121304761276,0.544896751252198,0.509982100585867,0.63430772949249,0.602911093270461,0.565780088231059,0.537903869184632,0.648450154231927,0,0.577941918389096,0.346770752686626,0.318998639493368,0.484481125600753,0.336215041520798,0.783936217321728,0.385638766945276,0.630598851529438,0.719106934677326,0.384126291159963,0.353147499537136,0.532820388447785,0.431020271803195,0.455798657189589,0.70148413118529,0,0
0.574422222982182,0.632561389421583,0.434461433992163,0.835309810949913,0.530917744418908,0.423895826075164,0.456482379746807,0.496334874965455,0.539561103795919,0.462123373381156,0.248782179278155,0.908573758857121,0.484986363556611,0.339926477809488,0.325615740262809,0.382409116016216,0.379615666614042,0.58278017481175,0.366513832025463,0.314165134333716,0,0,0.255706990696086,0.523247000163385,0.426552824607058,0.433939966780194,0.474066664598974,0,0
0.705887572573821,0.683663295296742,0,0.578291110119197,0.657265890733742,0.737821766721669,0.60598302829483,0,0.873283289164122,0.719715434397084,0.498081193641741,0.873524412340079,0.809647054441014,0.791902248117027,0.871619028487221,0.533102943749285,0,0.867191152520488,0.732279437134752,0.606655060552668,0.634935702271376,0,0.501967126918848,0,0.756112933828735,0.64506724231583,0.641069666076811,0,0
